id,image_path,description,category_title,civic_agency_title
200,http://mapunitygroups.com//uploads/tmp/1473602317-2259-8086/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Bbmp Auto/Pushcart Is Parked Here",,
201,http://mapunitygroups.com//uploads/tmp/1473602707-2259-3180/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
202,http://mapunitygroups.com//uploads/tmp/1473602870-2259-3714/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
203,http://mapunitygroups.com//uploads/tmp/1473603001-2259-6001/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
204,http://mapunitygroups.com//uploads/tmp/1473603137-2259-3577/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
205,http://mapunitygroups.com//uploads/tmp/1473603368-2259-6708/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
206,http://mapunitygroups.com//uploads/tmp/1473604366-2259-9408/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
207,http://mapunitygroups.com//uploads/tmp/1473604521-2259-0265/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
208,http://mapunitygroups.com//uploads/tmp/1473604749-2259-8004/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
209,http://mapunitygroups.com//uploads/tmp/1473604960-2259-6125/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
210,http://mapunitygroups.com//uploads/tmp/1473605176-2259-9819/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
211,http://mapunitygroups.com//uploads/tmp/1473605370-2259-0253/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
212,http://mapunitygroups.com//uploads/tmp/1473606072-2259-9636/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
213,http://mapunitygroups.com//uploads/tmp/1473606167-2259-1994/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
214,http://mapunitygroups.com//uploads/tmp/1473606256-2259-9571/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
215,http://mapunitygroups.com//uploads/tmp/1473606359-2259-9237/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
216,http://mapunitygroups.com//uploads/tmp/1473606479-2259-7410/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
217,http://mapunitygroups.com//uploads/tmp/1473606613-2259-5319/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
218,http://mapunitygroups.com//uploads/tmp/1473638087-2259-9869/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
219,http://mapunitygroups.com//uploads/tmp/1473638262-2259-1210/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
220,http://mapunitygroups.com//uploads/tmp/1473638423-2259-2402/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
221,http://mapunitygroups.com//uploads/tmp/1473638580-2259-1589/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
222,http://mapunitygroups.com//uploads/tmp/1473638702-2259-1120/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
223,http://mapunitygroups.com//uploads/tmp/1473639058-2259-6238/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
224,http://mapunitygroups.com//uploads/tmp/1473639176-2259-0346/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
225,http://mapunitygroups.com//uploads/tmp/1473639400-2259-7089/Image_of_the_blackspot__.jpg,This Is A Ward Boundary Area,,
226,http://mapunitygroups.com//uploads/tmp/1473639562-2259-6268/Image_of_the_blackspot__.jpg,This Is A Ward Boundary Area,,
227,http://mapunitygroups.com//uploads/tmp/1473640049-2259-1937/Image_of_the_blackspot__.jpg,"Garbage Is Burnt Here Regularly, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
228,http://mapunitygroups.com//uploads/tmp/1473640162-2259-9070/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
229,http://mapunitygroups.com//uploads/tmp/1473640324-2259-1418/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
230,http://mapunitygroups.com//uploads/tmp/1473640512-2259-9328/Image_of_the_blackspot__.jpg,This Is A Ward Boundary Area,,
231,http://mapunitygroups.com//uploads/tmp/1473640587-2259-6982/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
232,http://mapunitygroups.com//uploads/tmp/1473640645-2259-4879/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
233,http://mapunitygroups.com//uploads/tmp/1473640789-2259-2784/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here",,
234,http://mapunitygroups.com//uploads/tmp/1473640959-2259-5508/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
235,http://mapunitygroups.com//uploads/tmp/1473641123-2259-1232/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
236,http://mapunitygroups.com//uploads/tmp/1473642340-2259-8833/mapunity_1473642337756,"Gets cleared but comes back, Garbage is burnt here regularly",,
237,http://mapunitygroups.com//uploads/tmp/1473673724-2259-5797/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
238,http://mapunitygroups.com//uploads/tmp/1473673862-2259-5167/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, This Is A Ward Boundary Area, Bbmp Auto/Pushcart Is Parked Here",,
239,http://mapunitygroups.com//uploads/tmp/1473674079-2259-3429/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly, This Is A Ward Boundary Area, Bbmp Auto/Pushcart Is Parked Here",,
240,http://mapunitygroups.com//uploads/tmp/1473674145-2259-6609/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
241,http://mapunitygroups.com//uploads/tmp/1473674252-2259-4088/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
242,http://mapunitygroups.com//uploads/tmp/1473674331-2259-6646/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
243,http://mapunitygroups.com//uploads/tmp/1473674444-2259-6442/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
244,http://mapunitygroups.com//uploads/tmp/1473674512-2259-6126/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
245,http://mapunitygroups.com//uploads/tmp/1473674630-2259-9344/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
246,http://mapunitygroups.com//uploads/tmp/1473674742-2259-3998/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
247,http://mapunitygroups.com//uploads/tmp/1473675095-2259-9028/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
248,http://mapunitygroups.com//uploads/tmp/1473675252-2259-5386/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here",,
249,http://mapunitygroups.com//uploads/tmp/1473675385-2259-8271/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
250,http://mapunitygroups.com//uploads/tmp/1473676426-2259-2362/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
251,http://mapunitygroups.com//uploads/tmp/1473676496-2259-6521/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
252,http://mapunitygroups.com//uploads/tmp/1473676583-2259-9654/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
253,http://mapunitygroups.com//uploads/tmp/1473676664-2259-4485/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
254,http://mapunitygroups.com//uploads/tmp/1473676818-2259-3959/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
255,http://mapunitygroups.com//uploads/tmp/1473676980-2259-3677/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
256,http://mapunitygroups.com//uploads/tmp/1473677039-2259-6223/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
257,http://mapunitygroups.com//uploads/tmp/1473677152-2259-7144/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
258,http://mapunitygroups.com//uploads/tmp/1473677223-2259-2055/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, It's A Lorry Transfer Point, This Is A Ward Boundary Area, Bbmp Auto/Pushcart Is Parked Here",,
259,http://mapunitygroups.com//uploads/tmp/1473677307-2259-0318/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
260,http://mapunitygroups.com//uploads/tmp/1473680269-2259-9885/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
261,http://mapunitygroups.com//uploads/tmp/1473680354-2259-1876/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
262,http://mapunitygroups.com//uploads/tmp/1473680445-2259-6846/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
263,http://mapunitygroups.com//uploads/tmp/1473680561-2259-0605/Image_of_the_blackspot__.jpg,"Gets cleared but comes back, This is a ward boundary area",,
264,http://mapunitygroups.com//uploads/tmp/1473680714-2259-6523/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
265,http://mapunitygroups.com//uploads/tmp/1473680838-2259-0090/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
266,http://mapunitygroups.com//uploads/tmp/1473680921-2259-3164/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
267,http://mapunitygroups.com//uploads/tmp/1473681027-2259-5874/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
268,http://mapunitygroups.com//uploads/tmp/1473681096-2259-7031/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
269,http://mapunitygroups.com//uploads/tmp/1473681177-2259-2518/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
270,http://mapunitygroups.com//uploads/tmp/1473681254-2259-0841/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
271,http://mapunitygroups.com//uploads/tmp/1473681334-2259-9773/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
272,http://mapunitygroups.com//uploads/tmp/1473681413-2259-5549/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
273,http://mapunitygroups.com//uploads/tmp/1473681482-2259-3779/Image_of_the_blackspot__.jpg,"Garbage Is Burnt Here Regularly, Gets Cleared But Comes Back",,
274,http://mapunitygroups.com//uploads/tmp/1473682639-2259-0928/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
275,http://mapunitygroups.com//uploads/tmp/1473682733-2259-8393/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
276,http://mapunitygroups.com//uploads/tmp/1473682818-2259-0871/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Bbmp Auto/Pushcart Is Parked Here",,
277,http://mapunitygroups.com//uploads/tmp/1473682902-2259-5389/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
278,http://mapunitygroups.com//uploads/tmp/1473682959-2259-8927/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here",,
279,http://mapunitygroups.com//uploads/tmp/1473683101-2259-1125/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
280,http://mapunitygroups.com//uploads/tmp/1473683163-2259-0685/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
281,http://mapunitygroups.com//uploads/tmp/1473683278-2259-9063/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
282,http://mapunitygroups.com//uploads/tmp/1473683366-2259-9765/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
283,http://mapunitygroups.com//uploads/tmp/1473683439-2259-9825/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
284,http://mapunitygroups.com//uploads/tmp/1473683552-2259-9370/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
285,http://mapunitygroups.com//uploads/tmp/1473683634-2259-2531/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
286,http://mapunitygroups.com//uploads/tmp/1473683713-2259-0770/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
287,http://mapunitygroups.com//uploads/tmp/1473683776-2259-3244/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
288,http://mapunitygroups.com//uploads/tmp/1473683849-2259-3919/Image_of_the_blackspot__.jpg,"It's A Lorry Transfer Point, Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
289,http://mapunitygroups.com//uploads/tmp/1473684759-2259-6050/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
290,http://mapunitygroups.com//uploads/tmp/1473684849-2259-0323/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
291,http://mapunitygroups.com//uploads/tmp/1473684924-1633-5344/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
292,http://mapunitygroups.com//uploads/tmp/1473685021-2259-9156/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
293,http://mapunitygroups.com//uploads/tmp/1475919517-8252-3950/BLANK.jpeg,Gets cleared but comes back,,
294,http://mapunitygroups.com//uploads/tmp/1473691363-2259-8619/1473691359727.jpg,Never gets cleared,,
295,http://mapunitygroups.com//uploads/tmp/1473691732-2259-1349/1473691728519.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back",,
296,http://mapunitygroups.com//uploads/tmp/1473698583-2259-1032/IMG_20160908_075740143.jpg,Gets cleared but comes back,,
297,http://mapunitygroups.com//uploads/tmp/1473698717-2259-8868/IMG_20160908_080419818.jpg,Gets cleared but comes back,,
298,http://mapunitygroups.com//uploads/tmp/1473698835-2259-1663/IMG_20160908_080527571.jpg,Gets cleared but comes back,,
299,http://mapunitygroups.com//uploads/tmp/1473698959-2259-0426/IMG_20160908_080555878_HDR.jpg,Gets cleared but comes back,,
300,http://mapunitygroups.com//uploads/tmp/1473699067-2259-0385/IMG_20160908_081009776.jpg,Gets cleared but comes back,,
301,http://mapunitygroups.com//uploads/tmp/1473699327-2259-7472/IMG_20160908_081041528.jpg,Gets cleared but comes back,,
302,http://mapunitygroups.com//uploads/tmp/1473699859-2259-4533/IMG_20160908_081207831.jpg,"Gets cleared but comes back, This is a ward boundary area",,
303,http://mapunitygroups.com//uploads/tmp/1473700100-2259-8972/IMG_20160908_082734159.jpg,Gets cleared but comes back,,
304,http://mapunitygroups.com//uploads/tmp/1473700253-2259-3028/IMG_20160908_081408190.jpg,Gets cleared but comes back,,
305,http://mapunitygroups.com//uploads/tmp/1473700336-2259-4400/IMG_20160908_081438685.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back",,
306,http://mapunitygroups.com//uploads/tmp/1473701122-2259-1040/Image_of_the_blackspot__.jpg,"Garbage Is Burnt Here Regularly, Bin Present, People Still Dump Outside, This Is A Ward Boundary Area",,
307,http://mapunitygroups.com//uploads/tmp/1473701207-2259-9877/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
308,http://mapunitygroups.com//uploads/tmp/1473701297-2259-7001/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
309,http://mapunitygroups.com//uploads/tmp/1473701411-2259-3950/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
310,http://mapunitygroups.com//uploads/tmp/1473701796-2259-6823/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
311,http://mapunitygroups.com//uploads/tmp/1473701860-2259-3644/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
312,http://mapunitygroups.com//uploads/tmp/1473701943-2259-1748/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
313,http://mapunitygroups.com//uploads/tmp/1473702046-2259-4830/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
314,http://mapunitygroups.com//uploads/tmp/1473702140-2259-8543/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",,
315,http://mapunitygroups.com//uploads/tmp/1473702216-2259-7248/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Bin Present, People Still Dump Outside",,
316,http://mapunitygroups.com//uploads/tmp/1473702323-2259-5125/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is Mainly Leaf Litter",,
317,http://mapunitygroups.com//uploads/tmp/1473702382-2259-7336/Image_of_the_blackspot__.jpg,This Is Mainly Leaf Litter,,
318,http://mapunitygroups.com//uploads/tmp/1473702552-2259-2911/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
319,http://mapunitygroups.com//uploads/tmp/1473702667-2259-0580/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is Mainly Leaf Litter",,
320,http://mapunitygroups.com//uploads/tmp/1473702738-2259-8829/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Bbmp Auto/Pushcart Is Parked Here",,
321,http://mapunitygroups.com//uploads/tmp/1473702811-2259-4927/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
322,http://mapunitygroups.com//uploads/tmp/1473702901-2259-3051/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
323,http://mapunitygroups.com//uploads/tmp/1473703258-2259-0852/thumb_IMG_0026_1024.jpg,Gets cleared but comes back,,
324,http://mapunitygroups.com//uploads/tmp/1473760876-21413-9697/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
325,http://mapunitygroups.com//uploads/tmp/1473760954-21413-3230/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
326,http://mapunitygroups.com//uploads/tmp/1473761070-21413-2641/Image_of_the_blackspot__.jpg,"It's A Lorry Transfer Point, Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly, Bbmp Auto/Pushcart Is Parked Here",,
327,http://mapunitygroups.com//uploads/tmp/1473761259-21413-2184/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
328,http://mapunitygroups.com//uploads/tmp/1473761335-21413-8309/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
329,http://mapunitygroups.com//uploads/tmp/1473761419-24971-9763/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
330,http://mapunitygroups.com//uploads/tmp/1473761495-24971-8598/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
331,http://mapunitygroups.com//uploads/tmp/1473761601-21413-8673/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
332,http://mapunitygroups.com//uploads/tmp/1473761669-21413-7127/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
333,http://mapunitygroups.com//uploads/tmp/1473761866-21413-7956/Image_of_the_blackspot__.jpg,"Gets cleared but comes back, This is a ward boundary area",,
334,http://mapunitygroups.com//uploads/tmp/1473762328-21413-7622/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
335,http://mapunitygroups.com//uploads/tmp/1473762411-21413-0279/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
336,http://mapunitygroups.com//uploads/tmp/1473762480-21413-6961/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
337,http://mapunitygroups.com//uploads/tmp/1473762573-21413-4088/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area, It's A Lorry Transfer Point, Bbmp Auto/Pushcart Is Parked Here",,
338,http://mapunitygroups.com//uploads/tmp/1473762667-21413-1136/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
339,http://mapunitygroups.com//uploads/tmp/1473762732-21413-2587/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
340,http://mapunitygroups.com//uploads/tmp/1473762860-21413-8348/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
341,http://mapunitygroups.com//uploads/tmp/1473762929-21413-0304/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
342,http://mapunitygroups.com//uploads/tmp/1473763014-21413-0960/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
343,http://mapunitygroups.com//uploads/tmp/1473763113-26853-6176/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
344,http://mapunitygroups.com//uploads/tmp/1473763191-21413-6142/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
345,http://mapunitygroups.com//uploads/tmp/1473763247-21413-3005/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
346,http://mapunitygroups.com//uploads/tmp/1473763319-21413-8097/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
347,http://mapunitygroups.com//uploads/tmp/1473763406-21413-6832/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
348,http://mapunitygroups.com//uploads/tmp/1473764200-21413-3228/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
349,http://mapunitygroups.com//uploads/tmp/1473764254-21413-8716/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
350,http://mapunitygroups.com//uploads/tmp/1473764308-21413-2470/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
351,http://mapunitygroups.com//uploads/tmp/1473764373-21413-7035/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
352,http://mapunitygroups.com//uploads/tmp/1473764430-21413-2152/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
353,http://mapunitygroups.com//uploads/tmp/1473764526-26853-4654/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
354,http://mapunitygroups.com//uploads/tmp/1473764610-2259-7155/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
355,http://mapunitygroups.com//uploads/tmp/1473764665-2259-7822/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
356,http://mapunitygroups.com//uploads/tmp/1473764727-2259-8765/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
357,http://mapunitygroups.com//uploads/tmp/1473764790-2259-7639/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
358,http://mapunitygroups.com//uploads/tmp/1473764870-2259-7617/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
359,http://mapunitygroups.com//uploads/tmp/1473764940-2259-0857/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
360,http://mapunitygroups.com//uploads/tmp/1473765036-2259-5098/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
361,http://mapunitygroups.com//uploads/tmp/1473765455-2259-5385/Image_of_the_blackspot__.jpg,"Gets cleared but comes back, This is a ward boundary area",,
362,http://mapunitygroups.com//uploads/tmp/1473765518-2259-3884/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
363,http://mapunitygroups.com//uploads/tmp/1473765613-2259-4527/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
364,http://mapunitygroups.com//uploads/tmp/1473765734-2259-5109/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
365,http://mapunitygroups.com//uploads/tmp/1473765827-2259-5788/Image_of_the_blackspot__.jpg,Gets cleared but comes back,,
366,http://mapunitygroups.com//uploads/tmp/1473765960-2080-2399/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
367,http://mapunitygroups.com//uploads/tmp/1473766016-2080-5122/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
368,http://mapunitygroups.com//uploads/tmp/1473766076-2259-9879/Image_of_the_blackspot__.jpg,"It's A Lorry Transfer Point, Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
369,http://mapunitygroups.com//uploads/tmp/1473766515-2259-9419/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
370,http://mapunitygroups.com//uploads/tmp/1473766584-2259-1084/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
371,http://mapunitygroups.com//uploads/tmp/1473766644-2259-5049/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
372,http://mapunitygroups.com//uploads/tmp/1473766769-2259-0255/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",,
373,http://mapunitygroups.com//uploads/tmp/1473766911-2259-8354/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
374,http://mapunitygroups.com//uploads/tmp/1473766980-2259-5618/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
375,http://mapunitygroups.com//uploads/tmp/1473768696-2259-6101/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
376,http://mapunitygroups.com//uploads/tmp/1473769081-2259-7942/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
377,http://mapunitygroups.com//uploads/tmp/1473773707-2259-1684/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
378,http://mapunitygroups.com//uploads/tmp/1473773790-2259-2439/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
379,http://mapunitygroups.com//uploads/tmp/1473773890-2259-2068/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
380,http://mapunitygroups.com//uploads/tmp/1473774049-2259-5962/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,,
381,http://mapunitygroups.com//uploads/tmp/1473774126-2259-6645/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",,
382,http://mapunitygroups.com//uploads/tmp/1473775520-2259-4769/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly, This Is A Ward Boundary Area",,
383,http://mapunitygroups.com//uploads/tmp/1473775614-2259-7810/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
384,http://mapunitygroups.com//uploads/tmp/1473775755-2259-7166/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",,
