id,image_path,description,category_title,civic_agency_title
330,http://mapunitygroups.com//uploads/tmp/1473761495-24971-8598/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
331,http://mapunitygroups.com//uploads/tmp/1473761601-21413-8673/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
332,http://mapunitygroups.com//uploads/tmp/1473761669-21413-7127/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
333,http://mapunitygroups.com//uploads/tmp/1473761866-21413-7956/Image_of_the_blackspot__.jpg,"Gets cleared but comes back, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
334,http://mapunitygroups.com//uploads/tmp/1473762328-21413-7622/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
335,http://mapunitygroups.com//uploads/tmp/1473762411-21413-0279/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
336,http://mapunitygroups.com//uploads/tmp/1473762480-21413-6961/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
337,http://mapunitygroups.com//uploads/tmp/1473762573-21413-4088/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area, It's A Lorry Transfer Point, Bbmp Auto/Pushcart Is Parked Here",Garbage and Unsanitary Practices,BBMP
338,http://mapunitygroups.com//uploads/tmp/1473762667-21413-1136/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
339,http://mapunitygroups.com//uploads/tmp/1473762732-21413-2587/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
340,http://mapunitygroups.com//uploads/tmp/1473762860-21413-8348/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
341,http://mapunitygroups.com//uploads/tmp/1473762929-21413-0304/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
342,http://mapunitygroups.com//uploads/tmp/1473763014-21413-0960/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
343,http://mapunitygroups.com//uploads/tmp/1473763113-26853-6176/Image_of_the_blackspot__.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
344,http://mapunitygroups.com//uploads/tmp/1473763191-21413-6142/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
345,http://mapunitygroups.com//uploads/tmp/1473763247-21413-3005/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
346,http://mapunitygroups.com//uploads/tmp/1473763319-21413-8097/Image_of_the_blackspot__.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
347,http://mapunitygroups.com//uploads/tmp/1473763406-21413-6832/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
348,http://mapunitygroups.com//uploads/tmp/1473764200-21413-3228/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
349,http://mapunitygroups.com//uploads/tmp/1473764254-21413-8716/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
350,http://mapunitygroups.com//uploads/tmp/1473764308-21413-2470/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
351,http://mapunitygroups.com//uploads/tmp/1473764373-21413-7035/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
352,http://mapunitygroups.com//uploads/tmp/1473764430-21413-2152/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
353,http://mapunitygroups.com//uploads/tmp/1473764526-26853-4654/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
354,http://mapunitygroups.com//uploads/tmp/1473764610-2259-7155/Image_of_the_blackspot__.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
355,http://mapunitygroups.com//uploads/tmp/1473764665-2259-7822/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
356,http://mapunitygroups.com//uploads/tmp/1473764727-2259-8765/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
357,http://mapunitygroups.com//uploads/tmp/1473764790-2259-7639/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
358,http://mapunitygroups.com//uploads/tmp/1473764870-2259-7617/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
359,http://mapunitygroups.com//uploads/tmp/1473764940-2259-0857/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
360,http://mapunitygroups.com//uploads/tmp/1473765036-2259-5098/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
361,http://mapunitygroups.com//uploads/tmp/1473765455-2259-5385/Image_of_the_blackspot__.jpg,"Gets cleared but comes back, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
362,http://mapunitygroups.com//uploads/tmp/1473765518-2259-3884/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
363,http://mapunitygroups.com//uploads/tmp/1473765613-2259-4527/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
364,http://mapunitygroups.com//uploads/tmp/1473765734-2259-5109/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
365,http://mapunitygroups.com//uploads/tmp/1473765827-2259-5788/Image_of_the_blackspot__.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
366,http://mapunitygroups.com//uploads/tmp/1473765960-2080-2399/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
367,http://mapunitygroups.com//uploads/tmp/1473766016-2080-5122/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
368,http://mapunitygroups.com//uploads/tmp/1473766076-2259-9879/Image_of_the_blackspot__.jpg,"It's A Lorry Transfer Point, Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
369,http://mapunitygroups.com//uploads/tmp/1473766515-2259-9419/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
370,http://mapunitygroups.com//uploads/tmp/1473766584-2259-1084/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
371,http://mapunitygroups.com//uploads/tmp/1473766644-2259-5049/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
372,http://mapunitygroups.com//uploads/tmp/1473766769-2259-0255/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",Garbage and Unsanitary Practices,BBMP
373,http://mapunitygroups.com//uploads/tmp/1473766911-2259-8354/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
374,http://mapunitygroups.com//uploads/tmp/1473766980-2259-5618/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
375,http://mapunitygroups.com//uploads/tmp/1473768696-2259-6101/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
376,http://mapunitygroups.com//uploads/tmp/1473769081-2259-7942/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
377,http://mapunitygroups.com//uploads/tmp/1473773707-2259-1684/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
378,http://mapunitygroups.com//uploads/tmp/1473773790-2259-2439/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
379,http://mapunitygroups.com//uploads/tmp/1473773890-2259-2068/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
380,http://mapunitygroups.com//uploads/tmp/1473774049-2259-5962/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
381,http://mapunitygroups.com//uploads/tmp/1473774126-2259-6645/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",Garbage and Unsanitary Practices,BBMP
382,http://mapunitygroups.com//uploads/tmp/1473775520-2259-4769/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
383,http://mapunitygroups.com//uploads/tmp/1473775614-2259-7810/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
384,http://mapunitygroups.com//uploads/tmp/1473775755-2259-7166/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
385,http://mapunitygroups.com//uploads/tmp/1473775849-2259-0204/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",Garbage and Unsanitary Practices,BBMP
386,http://mapunitygroups.com//uploads/tmp/1473776034-2259-8831/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, Bbmp/ Sweepers Dump Waste Here",Garbage and Unsanitary Practices,BBMP
387,http://mapunitygroups.com//uploads/tmp/1473776109-2259-8835/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
388,http://mapunitygroups.com//uploads/tmp/1473776182-2259-0810/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
389,http://mapunitygroups.com//uploads/tmp/1473776268-2259-3029/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
390,http://mapunitygroups.com//uploads/tmp/1473776341-2259-9563/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
391,http://mapunitygroups.com//uploads/tmp/1473776481-2259-2176/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
392,http://mapunitygroups.com//uploads/tmp/1473776558-2259-7021/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
393,http://mapunitygroups.com//uploads/tmp/1473776626-2259-3840/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
394,http://mapunitygroups.com//uploads/tmp/1473776725-2259-6223/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
395,http://mapunitygroups.com//uploads/tmp/1473776848-2259-1135/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
396,http://mapunitygroups.com//uploads/tmp/1473776935-2259-2940/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
397,http://mapunitygroups.com//uploads/tmp/1473776997-2259-8775/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
398,http://mapunitygroups.com//uploads/tmp/1473777091-2259-7103/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
399,http://mapunitygroups.com//uploads/tmp/1473777155-2259-0399/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
400,http://mapunitygroups.com//uploads/tmp/1473777214-2259-5025/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
401,http://mapunitygroups.com//uploads/tmp/1473777279-2259-1085/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
402,http://mapunitygroups.com//uploads/tmp/1473777355-18677-3676/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
403,http://mapunitygroups.com//uploads/tmp/1473777477-18677-7187/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
404,http://mapunitygroups.com//uploads/tmp/1473777629-18677-6464/Image_of_the_blackspot__.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
405,http://mapunitygroups.com//uploads/tmp/1473777785-2259-1565/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
406,http://mapunitygroups.com//uploads/tmp/1474003885-24668-6549/1474003831578.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back",Garbage and Unsanitary Practices,BBMP
407,http://mapunitygroups.com//uploads/tmp/1474004592-2259-6025/1474004545824.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back",Garbage and Unsanitary Practices,BBMP
408,http://mapunitygroups.com//uploads/tmp/1474018946-2259-0026/1474018908537.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
409,http://mapunitygroups.com//uploads/tmp/1474019177-2259-1253/1474019133101.jpg,"It's a lorry transfer point, BBMP/ sweepers dump waste here, Gets cleared but comes back, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
410,http://mapunitygroups.com//uploads/tmp/1474019267-3482-7591/1474019228719.jpg,"BBMP/ sweepers dump waste here, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
411,http://mapunitygroups.com//uploads/tmp/1474019411-2259-4112/1474019380850.jpg,BBMP/ sweepers dump waste here,Garbage and Unsanitary Practices,BBMP
412,http://mapunitygroups.com//uploads/tmp/1475923934-8252-7237/BLANK.jpeg,"Gets cleared but comes back, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
413,http://mapunitygroups.com//uploads/tmp/1475923973-8252-0632/BLANK.jpeg,"Garbage is burnt here regularly, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
414,http://mapunitygroups.com//uploads/tmp/1474206959-2259-2325/1474206918310.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
415,http://mapunitygroups.com//uploads/tmp/1475924086-8252-8800/BLANK.jpeg,"Gets cleared but comes back, Garbage is burnt here regularly, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
416,http://mapunitygroups.com//uploads/tmp/1475924136-3573-2284/BLANK.jpeg,"It's a lorry transfer point, BBMP/ sweepers dump waste here, Gets cleared but comes back, Garbage is burnt here regularly, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
417,http://mapunitygroups.com//uploads/tmp/1474283190-32069-1597/1474283141205.jpg,This is a ward boundary area,Garbage and Unsanitary Practices,BBMP
418,http://mapunitygroups.com//uploads/tmp/1474283471-32069-3118/1474283435984.jpg,"Gets cleared but comes back, This is a ward boundary area",Garbage and Unsanitary Practices,BBMP
419,http://mapunitygroups.com//uploads/tmp/1474309197-32069-3710/WhatsApp_Image_2016-09-19_at_11.49.00_PM.jpeg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
420,http://mapunitygroups.com//uploads/tmp/1474341375-32069-7540/Image_of_the_blackspot__.jpg,Bbmp/ Sweepers Dump Waste Here,Garbage and Unsanitary Practices,BBMP
421,http://mapunitygroups.com//uploads/tmp/1474341683-32069-2372/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
422,http://mapunitygroups.com//uploads/tmp/1474366657-32069-9862/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
423,http://mapunitygroups.com//uploads/tmp/1474366984-32069-7617/Image_of_the_blackspot__.jpg,Bbmp/ Sweepers Dump Waste Here,Garbage and Unsanitary Practices,BBMP
424,http://mapunitygroups.com//uploads/tmp/1474389832-32069-6930/1474389756637.jpg,"BBMP/ sweepers dump waste here, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
425,http://mapunitygroups.com//uploads/tmp/1475942435-17628-7372/BLANK.jpeg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
426,http://mapunitygroups.com//uploads/tmp/1474519036-32069-5445/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
427,http://mapunitygroups.com//uploads/tmp/1474524644-32069-8952/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Garbage Is Burnt Here Regularly",Garbage and Unsanitary Practices,BBMP
428,http://mapunitygroups.com//uploads/tmp/1475924440-8252-3794/BLANK.jpeg,"BBMP/ sweepers dump waste here, Never gets cleared",Garbage and Unsanitary Practices,BBMP
429,http://mapunitygroups.com//uploads/tmp/1474544686-32069-0761/1474544602797.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
430,http://mapunitygroups.com//uploads/tmp/1474548027-32069-2766/Image_of_the_blackspot__.jpg,This Is A Ward Boundary Area,Garbage and Unsanitary Practices,BBMP
431,http://mapunitygroups.com//uploads/tmp/1474550884-32069-8894/1474550825732.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
432,http://mapunitygroups.com//uploads/tmp/1473233076-3718-8890/1473232981936.jpg,"BBMP/ sweepers dump waste here, Gets cleared but comes back, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
433,http://mapunitygroups.com//uploads/tmp/1474566697-32069-3623/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
434,http://mapunitygroups.com//uploads/tmp/1474569241-32069-3079/Image_of_the_blackspot__.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
435,http://mapunitygroups.com//uploads/tmp/1474605567-32069-2848/1474605482194.jpg,"This is a ward boundary area, Never gets cleared",Garbage and Unsanitary Practices,BBMP
436,http://mapunitygroups.com//uploads/tmp/1474606892-32069-1535/Image_of_the_blackspot__.jpg,"Garbage Is Burnt Here Regularly, Other (Update As A Comment)",Garbage and Unsanitary Practices,BBMP
437,http://mapunitygroups.com//uploads/tmp/1474607081-32069-5105/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Never Gets Cleared",Garbage and Unsanitary Practices,BBMP
438,http://mapunitygroups.com//uploads/tmp/1474608399-32069-3562/1474608392000.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
439,http://mapunitygroups.com//uploads/tmp/1474608752-32069-0021/1474608748209.jpg,Gets cleared but comes back,Garbage and Unsanitary Practices,BBMP
440,http://mapunitygroups.com//uploads/tmp/1474609048-32069-0859/1474609042077.jpg,"Bin present, people still dump outside",Garbage and Unsanitary Practices,BBMP
441,http://mapunitygroups.com//uploads/tmp/1475924815-8252-8719/BLANK.jpeg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
442,http://mapunitygroups.com//uploads/tmp/1474610462-32069-6103/1474610409246.jpg,"BBMP/ sweepers dump waste here, This is mainly leaf litter, Never gets cleared",Garbage and Unsanitary Practices,BBMP
443,http://mapunitygroups.com//uploads/tmp/1475924881-8252-3469/BLANK.jpeg,"BBMP/ sweepers dump waste here, Garbage is burnt here regularly, This is mainly leaf litter, Never gets cleared",Garbage and Unsanitary Practices,BBMP
444,http://mapunitygroups.com//uploads/tmp/1474610697-32069-3334/1474610655985.jpg,"Garbage is burnt here regularly, Never gets cleared",Garbage and Unsanitary Practices,BBMP
445,http://mapunitygroups.com//uploads/tmp/1474610969-32069-7867/1474610930243.jpg,"BBMP/ sweepers dump waste here, This is mainly leaf litter",Garbage and Unsanitary Practices,BBMP
446,http://mapunitygroups.com//uploads/tmp/1474611153-14755-9596/1474611116535.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
447,http://mapunitygroups.com//uploads/tmp/1474611354-12890-6811/1474611323957.jpg,"This is mainly leaf litter, Never gets cleared",Garbage and Unsanitary Practices,BBMP
448,http://mapunitygroups.com//uploads/tmp/1474611540-32069-0866/1474611480618.jpg,"BBMP/ sweepers dump waste here, Never gets cleared",Garbage and Unsanitary Practices,BBMP
449,http://mapunitygroups.com//uploads/tmp/1474611657-32069-8261/1474611614384.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
450,http://mapunitygroups.com//uploads/tmp/1474612151-32069-8541/1474612108009.jpg,"BBMP/ sweepers dump waste here, Garbage is burnt here regularly, This is mainly leaf litter, Never gets cleared",Garbage and Unsanitary Practices,BBMP
451,http://mapunitygroups.com//uploads/tmp/1474612472-32069-6996/1474612413415.jpg,Never gets cleared,Garbage and Unsanitary Practices,BBMP
452,http://mapunitygroups.com//uploads/tmp/1474614266-32069-0297/1474614256226.jpg,"Gets cleared but comes back, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
453,http://mapunitygroups.com//uploads/tmp/1474719353-26560-4879/1474719339453.jpg,"Gets cleared but comes back, Garbage is burnt here regularly",Garbage and Unsanitary Practices,BBMP
454,http://mapunitygroups.com//uploads/tmp/1474615430-17672-6106/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
455,http://mapunitygroups.com//uploads/tmp/1474617387-32069-3022/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
456,http://mapunitygroups.com//uploads/tmp/1474617579-32069-9148/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
457,http://mapunitygroups.com//uploads/tmp/1474617751-21637-6592/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
458,http://mapunitygroups.com//uploads/tmp/1474617905-32069-0035/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back, Garbage Is Burnt Here Regularly",Garbage and Unsanitary Practices,BBMP
459,http://mapunitygroups.com//uploads/tmp/1474619951-26560-3719/Image_of_the_blackspot__.jpg,Never Gets Cleared,Garbage and Unsanitary Practices,BBMP
460,http://mapunitygroups.com//uploads/tmp/1474620217-26560-4099/IMG-20160405-WA0007.jpg,"It's a lorry transfer point, BBMP/ sweepers dump waste here, Garbage is burnt here regularly, BBMP auto/pushcart is parked here, Never gets cleared",Garbage and Unsanitary Practices,BBMP
461,http://mapunitygroups.com//uploads/tmp/1475925651-8252-7768/BLANK.jpeg,"It's a lorry transfer point, Gets cleared but comes back",Garbage and Unsanitary Practices,BBMP
462,http://mapunitygroups.com//uploads/tmp/1475925687-8252-6031/BLANK.jpeg,Other (Update as a comment after approval),Garbage and Unsanitary Practices,BBMP
463,http://mapunitygroups.com//uploads/tmp/1475925744-8252-8712/BLANK.jpeg,Other (Update as a comment after approval),Garbage and Unsanitary Practices,BBMP
464,http://mapunitygroups.com//uploads/tmp/1474626833-26560-0875/Image_of_the_blackspot__.jpg,"This Is A Ward Boundary Area, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
465,http://mapunitygroups.com//uploads/tmp/1474626897-26560-8516/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
466,http://mapunitygroups.com//uploads/tmp/1474626998-26560-1328/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
467,http://mapunitygroups.com//uploads/tmp/1474627120-26560-5486/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
468,http://mapunitygroups.com//uploads/tmp/1474627313-26560-1729/Image_of_the_blackspot__.jpg,"Bbmp/ Sweepers Dump Waste Here, Gets Cleared But Comes Back",Garbage and Unsanitary Practices,BBMP
469,http://mapunitygroups.com//uploads/tmp/1474627420-26560-9691/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
470,http://mapunitygroups.com//uploads/tmp/1474627532-26560-0000/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
471,http://mapunitygroups.com//uploads/tmp/1474627642-26560-6533/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
472,http://mapunitygroups.com//uploads/tmp/1474627793-26560-3113/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
473,http://mapunitygroups.com//uploads/tmp/1474627859-26560-0160/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
474,http://mapunitygroups.com//uploads/tmp/1474627936-26560-4479/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
475,http://mapunitygroups.com//uploads/tmp/1474628004-26560-6209/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
476,http://mapunitygroups.com//uploads/tmp/1474628142-26560-7026/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
477,http://mapunitygroups.com//uploads/tmp/1474628241-26560-7764/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
478,http://mapunitygroups.com//uploads/tmp/1474628388-3361-3824/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
479,http://mapunitygroups.com//uploads/tmp/1474628754-26560-5529/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
480,http://mapunitygroups.com//uploads/tmp/1474628806-26560-5876/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
481,http://mapunitygroups.com//uploads/tmp/1474628900-26560-8440/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
482,http://mapunitygroups.com//uploads/tmp/1474629019-26560-8094/Image_of_the_blackspot__.jpg,"Gets Cleared But Comes Back, This Is A Ward Boundary Area",Garbage and Unsanitary Practices,BBMP
483,http://mapunitygroups.com//uploads/tmp/1474630096-26560-9955/Image_of_the_blackspot__.jpg,Gets Cleared But Comes Back,Garbage and Unsanitary Practices,BBMP
